Epochs,Train 1pit_multi_loss,Train 1L2_reg,Train Total Loss,Val 1pit_multi_loss,Val 1L2_reg,Val Total Loss,Train si_sdr,Train accuracy_metric,Train probnorm_acc_metric,Val si_sdr,Val accuracy_metric,Val probnorm_acc_metric
1,0.038076962848504384,0.003982346363986532,0.04205930924912294,0.0331024382104899,0.003982312511652708,0.03708475091038866,-10.357881420135499,32.454166666666666,0.4289721619685491,-10.977729868381582,32.421875,0.42793300090000985
2,0.029095633203784624,0.003982286511609951,0.03307791968435049,0.03035708668423777,0.003982258960604668,0.03433934552595019,-9.898024977366129,34.65208333333333,0.4556656009554863,-9.839987070002454,34.20877659574468,0.4493425283977326
3,0.02736768845717112,0.003982232142239809,0.03134992062548796,0.02868039742548098,0.003982205409556627,0.03266260306291441,-8.994619276046754,36.11666666666667,0.4742114972273509,-9.18759115452462,35.505319148936174,0.46549116614017083
4,0.01635217123106122,0.0038922712048515677,0.020244442450503507,0.015030297346690551,0.0037827156484127045,0.01881301297033404,0.1471287059734265,39.85208333333333,0.5286722030043602,1.6729066340609433,38.123337765957444,0.5067753694317443
5,0.013992601084212462,0.0036899554850533603,0.01768255654722452,0.014334690316203744,0.0036073189694434404,0.01794200959278548,2.0286692384282747,41.2125,0.5429684476455052,2.0266917255568377,39.660904255319146,0.5208192822781015
6,0.013374085839837789,0.0035408847955986857,0.01691497063388427,0.013712260431233556,0.003478893544524908,0.017191154059973804,2.4301540975272657,42.170833333333334,0.5507930887142817,2.4009098182333277,38.48071808510638,0.5095371286919776
7,0.013038924131542444,0.0034281670479103924,0.016467091172933577,0.013839831501443653,0.0033811726607382298,0.017221004068058855,2.6502684849103293,42.71458333333333,0.5563690043091774,2.294463615151162,39.61934840425532,0.5222551839307268
8,0.012707867345462243,0.0033396176354338726,0.016047485005110503,0.01377376011929455,0.003301016055047512,0.017074776154526686,2.851429358800252,43.05833333333333,0.5587887425820033,2.402509408111268,40.134640957446805,0.526628547288636
9,0.012465618034203848,0.0032675380787501734,0.01573315612971783,0.013212226762218362,0.003233407624065876,0.016445634346653488,2.9956226948897045,43.547916666666666,0.5633670342564583,2.7612369419570935,39.71077127659574,0.5209931349183651
10,0.012252247147262096,0.0032019162581612666,0.015454163370033105,0.01299585600660995,0.003172553377225995,0.016168409398697476,3.1118924953937532,44.09166666666667,0.568633550286293,2.797389882200576,40.192819148936174,0.5260085041852708
11,0.01219682622452577,0.0031507698862502974,0.015347596120089292,0.013016691718726082,0.003129912307485938,0.016146604021258178,3.16498770403862,44.18125,0.5689838633338611,2.857011594512361,41.023936170212764,0.5343846379125372
12,0.012084185641258955,0.003109778198413551,0.015193963854263226,0.012946281775316976,0.003087299410253763,0.016033581150893834,3.2186064795653024,44.51875,0.5720657479564348,2.8874597409938243,40.79122340425532,0.5308881669919542
13,0.011839467006425063,0.003065078068524599,0.014904545058806737,0.012914901485349586,0.0030434271320700645,0.015958328652096555,3.374945334047079,44.8,0.5746421272357305,2.8836952971017107,42.24567819148936,0.5450104520200415
14,0.011767512163768212,0.003024167170127233,0.014791679323961337,0.01284681767363973,0.0030069032218307257,0.015853720905378142,3.410787185668945,45.125,0.5774198857943217,2.862961240667612,41.8467420212766,0.5407612362599119
15,0.011727191290507715,0.00299120804729561,0.014718399340907733,0.01289606099314195,0.0029761928599327803,0.015872253843167042,3.435809034983317,45.42916666666667,0.5810314990282058,2.8796030796588736,41.68051861702128,0.5405281995363692
16,0.011622438356280327,0.002961818926036358,0.014584257288525502,0.012813255364233826,0.002948106499388814,0.015761361868576483,3.507551385084788,45.458333333333336,0.5808183558781942,2.842754893480463,42.112699468085104,0.5442003729020027
17,0.011640421472489833,0.0029389528622850774,0.014579374328255653,0.012765916748012,0.0029293070547282696,0.015695223773017207,3.4862043975989025,45.33125,0.5792951176365216,2.9707422323049384,41.780252659574465,0.5410058318458973
18,0.01159543252363801,0.002918771898684402,0.014514204417665799,0.013865431631974717,0.002910647075623274,0.016776078806674862,3.512741937160492,45.858333333333334,0.5847695033152898,2.084003226712663,40.79953457446808,0.5324329577703425
19,0.012058912854641677,0.00292132895005246,0.014980241801589727,0.012476682271610232,0.0029252127278596163,0.0154018949598391,3.267344993750254,43.91458333333333,0.5674245214263598,3.0831138290306357,40.915890957446805,0.5325571053681222
20,0.011375836932410796,0.002919301167751352,0.01429513810078303,0.012282402953132987,0.0029093215707689524,0.015191724429778914,3.683884539604187,44.983333333333334,0.5768988494475683,3.2030089476958232,41.65558510638298,0.5392719299552289
21,0.011196488612641891,0.002908887288843592,0.014105375919491053,0.012302026405256796,0.0029019436333328485,0.01520396995932815,3.7943642760912577,45.27916666666667,0.580134013970693,3.323402321085017,41.14860372340426,0.5344944519406938
22,0.010818770342816909,0.0028889295135935147,0.013707699856410424,0.012370927928094851,0.0028759785927832127,0.015246906436662724,4.03430311425527,45.94166666666667,0.5856191208362579,3.21396530308622,41.780252659574465,0.5398364885848888
23,0.011111141756176949,0.0028720037642245492,0.013983145510156949,0.012454014712389796,0.0028699610847979784,0.015323975752603183,3.8554118204116823,45.78958333333333,0.5839924402832984,3.1671303447256696,40.974069148936174,0.5323918068662603
24,0.010769477055718502,0.0028606002929930886,0.013630077342192333,0.012142901784403528,0.0028499115724116564,0.014992813262692157,4.063446832497915,46.1,0.587609558860461,3.3504901236676154,41.555851063829785,0.538274589529697
25,0.010652410884698232,0.0028369792563219865,0.01348939012736082,0.012457854664349493,0.0028276185039430857,0.015285473074169552,4.14168349870046,46.65416666666667,0.5919299114545187,3.1698591889853174,42.195811170212764,0.5440570372057721
26,0.010963239536931117,0.0028248339264343183,0.013788073475162189,0.012590842911022459,0.00283041107468307,0.01542125401542859,3.9349953610102335,45.833333333333336,0.585040597319603,3.1326911417727774,41.447805851063826,0.5367718745577843
27,0.010637939455608527,0.002820548839867115,0.013458488292992114,0.01250477892128711,0.0028105024248361588,0.015315281311446365,4.156986488978068,46.6625,0.5921598024765651,3.1940660337184337,41.082114361702125,0.5345441569831777
28,0.010441158092270295,0.0027966984786714118,0.013237856574356556,0.012583993122655344,0.0027834970969706774,0.0153674901601799,4.286459357261657,47.43958333333333,0.5990431475838025,3.2616254097603736,41.198470744680854,0.5356427572984644
29,0.010385178132603565,0.002771597074034313,0.013156775205085675,0.012594388773110001,0.002761272946372628,0.015355661664990352,4.317835974375407,47.53541666666667,0.599838639040788,3.175647017803598,41.647273936170215,0.5395461175828538
30,0.010309282915045818,0.0027501549950490396,0.013059437909473975,0.012476738071703214,0.0027402089908719063,0.015216947067528963,4.367806336402893,47.825,0.6018469841480255,3.2079595609548246,42.49501329787234,0.5471789855113689
31,0.010409820437431336,0.0027330721458420156,0.013142892585446438,0.012743908267943783,0.002733713947236538,0.015477622210226477,4.299321980953216,47.71875,0.6014114253719648,2.9605448467934385,41.28989361702128,0.5351602704601085
32,0.01060590227941672,0.0027336995402971903,0.013339601803570985,0.012101707123021813,0.0027275430038571358,0.014829250136786636,4.169485084056854,47.64375,0.6003194574316343,3.3877728682883244,42.47007978723404,0.5464424240462323
33,0.010300282664597035,0.0027191190735126533,0.013019401726623376,0.012613385321295007,0.002710198750719428,0.015323584141368245,4.377880622545878,48.16041666666667,0.6051115877827009,3.216994562681685,42.24567819148936,0.5442958533605362
34,0.010230176436404387,0.002700142012598614,0.012930318443725506,0.012159419429310142,0.002692210953682661,0.014851630477115829,4.41057853603363,48.358333333333334,0.6061544136603674,3.369756114609698,42.6030585106383,0.5486817004832816
35,0.010188407732794683,0.00268501683541884,0.012873424566040436,0.012444024494393392,0.00267640664242208,0.01512043119130775,4.444214670181275,48.6,0.608571080327034,3.278205117646684,42.5531914893617,0.5465589424080037
36,0.01020825013021628,0.0026699151632686457,0.012878165289759635,0.012696197201953606,0.0026652938686311245,0.01536149108544626,4.434003776550293,48.53333333333333,0.608230097413063,3.1375600895349014,42.511635638297875,0.5479298805461285
37,0.010219278655946254,0.0026629764223471282,0.012882255067427953,0.012136820713652576,0.0026573999784886837,0.014794220672325884,4.426627066771189,48.3125,0.6060380482673645,3.394571526887569,43.284574468085104,0.5551070789707467
38,0.010168539399902025,0.0026507654959956805,0.01281930489341418,0.012781467595870824,0.002647481858730316,0.015428949419924237,4.454752493858337,48.702083333333334,0.6099257395068804,3.064717192282068,42.253989361702125,0.546035534682426
39,0.01011266145358483,0.0026414660466834903,0.01275412749995788,0.012598938303702373,0.002632745075970888,0.015231683305365609,4.501401058197022,48.68541666666667,0.6092379788359006,3.1922524146577147,42.79421542553192,0.5510155324764708
40,0.010154441854606072,0.0026290120907748737,0.012783453938861688,0.012685338119441208,0.002622858388349414,0.015308196507790622,4.448036553223928,48.645833333333336,0.6089154243469238,3.1188317302693713,42.5531914893617,0.5464939788935033
41,0.010054893958071867,0.002615886983151237,0.012670780955503384,0.012624843318530537,0.0026103374548256397,0.015235180738679271,4.522310620148977,49.270833333333336,0.614009247024854,3.001066013219509,42.727726063829785,0.5484666969389358
42,0.010005328513681888,0.0026051004839440185,0.01261042899141709,0.012420906303846773,0.002601441228762269,0.015022347393901424,4.569228144963582,49.21041666666667,0.6135272117654482,3.1700441758049296,42.370345744680854,0.5444706309031933
43,0.010029919862747193,0.0025980837733174363,0.01262800362582008,0.012537646999067448,0.002593748038634658,0.015131395181363567,4.54669553343455,49.03125,0.6120612288514773,3.187320131253689,42.170877659574465,0.5447496730596462
44,0.009973078187555075,0.0025891445484012366,0.01256222273906072,0.012575298394175602,0.002584075788035989,0.015159374102950096,4.577664744536082,49.302083333333336,0.6137273741761843,3.2099314661736185,43.0186170212766,0.5510832706981517
45,0.01010496777544419,0.002585482015274465,0.012690449782957634,0.01270913263842305,0.0025841337628662586,0.01529326634679703,4.4981483804384865,48.80416666666667,0.6098311059872309,3.1168175485539944,42.170877659574465,0.5433854392551362
46,0.009983130550011992,0.0025792122092097997,0.01256234277288119,0.012348130692113587,0.0025739120319485664,0.014922042748831372,4.576168973445892,49.15416666666667,0.6119795184135437,3.236577553951994,42.727726063829785,0.5466477185329224
47,0.009955741077661515,0.0025695318840444088,0.01252527297536532,0.012566178888478812,0.002567649120464921,0.015133827909866863,4.5975248222351075,49.26875,0.6136383036573728,3.1530795246362686,42.677859042553195,0.5493972240451802
48,0.009931105360388756,0.0025642765713855624,0.01249538195009033,0.012696467131931097,0.0025611398741602898,0.015257606971414482,4.614527285575867,49.35625,0.6146598613460859,3.0668962661256183,43.010305851063826,0.5514224218402771
49,0.009970669711008668,0.0025596372376506527,0.012530306942760944,0.012425389829428589,0.0025557144545018673,0.014981104328515047,4.587371938705444,49.37291666666667,0.6152336327036222,3.2170145559184093,42.844082446808514,0.5490455891382187
50,0.0098512097094208,0.0025509096796934804,0.012402119388182958,0.013101539118809903,0.0025443260092288256,0.015645865132992574,4.665207321484884,49.47083333333333,0.6149670590162277,3.030241217067901,43.14328457446808,0.554571187480333
